cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1135,913.95%,8034.13,50d 51m
GMT/BUSD,15,681.93%,663.82,59d 22h 27m
GMT/BUSD,8,581.03%,585.84,58d 9h 8m
GMT/BUSD,5,463.64%,496.72,58d 5h 3m
GMT/BUSD,1,324.90%,628.07,83d 54m
GMT/BUSD,5,324.14%,521.98,56d 7h 15m
GMT/BUSD,1,308.65%,413.11,49d 6h 46m
GMT/BUSD,7,308.24%,10871.40,65d 23h 36m
GMT/BUSD,1,300.72%,1461.98,83d 8h 24m
GMT/BUSD,6,286.34%,1028.70,52d 9h 23m
GMT/BUSD,0,235.32%,781.49,52d 20h 26m
GMT/BUSD,1,234.95%,444.89,53d 3h 6m
GMT/BUSD,0,233.71%,626.90,55d 1h 27m
GMT/BUSD,0,229.48%,451.57,54d 20h 5m
GMT/BUSD,0,218.97%,824.49,59d 2h 13m
GMT/BUSD,1,182.82%,316.98,46d 18h 9m
GMT/BUSD,0,171.99%,396.52,83d 17h 49m
GMT/BUSD,1,153.84%,676.96,44d 22h 8m
GMT/BUSD,0,142.41%,863.85,67d 17h 3m
ANC/USDT,43,122.94%,50.85,55d 49m
GMT/BUSD,0,119.50%,315.00,72d 18h 8m
GMT/BUSD,0,112.99%,380.36,71d 9h 48m
GMT/BUSD,0,107.12%,576.64,80d 1h 28m
GMT/BUSD,0,106.11%,560.63,83d 57m
GMT/BUSD,0,98.18%,396.57,71d 14h 40m
GMT/BUSD,0,95.66%,268.82,75d 4h 33m
ANC/BNB,6,92.78%,78.43,57d 1h 13m
PEOPLE/USDT,2,85.06%,688.99,54d 3h 10m
GMT/BUSD,0,82.68%,403.82,74d 2h 7m
GMT/BUSD,0,82.51%,456.72,68d 22h 3m
UMA/BUSD,1,81.13%,238.81,61d 16h 38m
GMT/BUSD,1,80.19%,66.10,73d 14h 18m
FORTH/BUSD,0,75.36%,87.33,43d 11h 52m
GMT/BUSD,0,72.25%,1255.40,76d 16h 21m
TCT/BTC,3,70.02%,24.90,59d 1h 47m
TRX/BUSD,1,63.57%,295.96,94d 22h 23m
FORTH/BUSD,0,61.82%,67.81,56d 20h 37m
OG/USDT,3,60.70%,859.17,48d 19h 15m
ASR/USDT,2,59.92%,40.87,49d 21h 27m
FLM/BTC,3,59.06%,56.22,73d 5h 52m
GMT/BUSD,0,58.18%,1749.95,73d 21h 22m
TRX/BUSD,0,57.54%,1844.25,85d 13h 46m
GMT/BUSD,0,57.04%,122.16,74d 12h 11m
PAXG/BTC,4,55.45%,174.70,69d 3h 4m
PEOPLE/USDT,1,54.29%,79.15,59d 23h 46m
GMT/BUSD,0,53.54%,347.15,67d 21h 40m
KP3R/USDT,0,53.21%,59.26,59d 18h 17m
LINK/ETH,2,49.72%,192.94,62d 2h 34m
MATIC/USDT,9,49.33%,332.37,23d 22m
ASR/USDT,0,48.78%,257.24,37d 18h 20m
RARE/BNB,1,48.65%,29.26,56d 10h 50m
CTXC/USDT,2,48.59%,50.42,60d 15h 14m
CVX/BUSD,0,47.74%,1848.01,25d 18h 58m
BNB/ETH,9,47.69%,254.02,100d 4h 17m
GMT/BUSD,0,47.16%,74.88,46d 14h 52m
PEOPLE/BTC,1,46.94%,891.33,61d 19h 42m
COCOS/BNB,0,46.51%,167.08,44d 16h 36m
GMT/BUSD,9,45.99%,97.37,23d 22h 16m
DYDX/USDT,1,45.48%,409.23,24d 23h 12m
GMT/BUSD,0,45.11%,424.22,24d 1h 4m
REQ/BTC,0,44.93%,20.74,49d 12h 47m
UNI/BTC,0,43.71%,772.32,45d 8h 14m
GMT/BUSD,1,43.26%,57.92,24d 36m
AAVE/ETH,1,43.20%,275.59,61d 3h 38m
GTC/BUSD,0,42.85%,350.17,56d 15h 29m
COCOS/USDT,0,41.82%,197.58,38d 21h 31m
GMT/BUSD,0,41.71%,18.98,24d 1h 37m
GMT/BUSD,1,41.68%,16.92,24d 2h 8m
TROY/BUSD,0,41.59%,115.89,47d 23h 14m
KEY/USDT,0,40.89%,91.27,48d 16h 18m
SHIB/DOGE,0,40.87%,39.83,155d 18h 38m
GMT/BUSD,3,40.65%,20.63,23d 17h 8m
GMT/BUSD,0,40.57%,235.54,27d 2h 31m
DUSK/BTC,0,40.56%,133.84,58d 12h 28m
FLM/BTC,0,40.41%,30.67,75d 2h 51m
GMT/BUSD,0,40.24%,36.18,23d 16h 23m
TRU/BTC,2,38.78%,33.93,16d 22h 14m
PAXG/BTC,1,38.34%,426.61,60d 8h 6m
LINK/USDT,0,38.17%,190.24,30d 8h 17m
BEL/BUSD,1,38.14%,117.57,44d 4h 5m
JASMY/BTC,0,38.07%,82.50,86d 9h 48m
BETA/ETH,0,38.03%,25.45,43d 18h 18m
UMA/USDT,1,38.01%,102.01,27d 4h 57m
TRX/USDT,0,37.81%,687.49,84d 2h 12m
BNB/ETH,1,37.62%,224.54,182d 16h 17m
GMT/BUSD,0,37.57%,18.60,24d 3h 59m
GMT/BUSD,0,37.33%,117.36,75d 15h 10m
GMT/BUSD,0,37.03%,309.51,24d 17h 8m
GMT/USDT,10,37.00%,1121.52,23d 2h 55m
THETA/BTC,3,36.99%,66.00,34d 15h 45m
CTK/USDT,0,36.41%,196.57,56d 7h 59m
GMT/BUSD,0,35.96%,931.04,25d 17h 3m
PAXG/BNB,0,35.88%,714.18,47d 22h 44m
THETA/USDT,0,35.65%,77.06,50d 14h 16m
GMT/USDT,2,35.29%,345.82,62d 3h 5m
TRX/BTC,1,35.19%,26.35,63d 22h 27m
GMT/BUSD,0,34.75%,644.93,24d 16h 38m
BNB/ETH,0,34.37%,149.28,181d 15h 6m
DODO/BUSD,5,34.27%,58.41,48d 16h 17m
ERN/BUSD,0,34.03%,122.90,28d 13h 12m
LINK/USDT,1,33.91%,43.98,60d 23h 27m
PSG/BTC,1,33.82%,125.41,54d 2h 39m
MDX/BUSD,0,33.53%,120.99,28d 13h 13m
SHIB/DOGE,0,33.18%,19.67,63d 22h 45m
FORTH/USDT,1,33.10%,163.89,52d 19h 52m
LINK/USDT,0,32.91%,33.37,61d 1h 35m
BNB/ETH,0,32.75%,238.55,151d 9h 27m
DODO/BTC,0,32.64%,147.44,52d 22h 18m
TRX/USDT,4,32.59%,150.15,75d 6h 30m
REQ/BTC,0,32.37%,33.46,24d 2h 7m
OOKI/BUSD,0,32.28%,116.66,58d 23h 15m
GMT/BUSD,0,32.24%,13.27,24d 4h 27m
BNB/ETH,1,32.14%,184.09,62d 17h 18m
SOL/ETH,2,32.09%,138.91,37d 15h 44m
MATIC/USDT,0,31.73%,569.34,27d 18h 32m
SOL/USDT,30,31.70%,37.87,27d 3h 33m
GMT/BUSD,0,31.66%,12.78,24d 19h 15m
TRU/BTC,0,31.46%,12.44,16d 13h 42m
TCT/BTC,0,31.37%,17.43,82d 20h 9m
BNB/ETH,0,31.37%,181.19,58d 23h 21m
SAND/USDT,1,31.22%,107.52,27d 1h 13m
LAZIO/BUSD,2,31.08%,83.90,51d 7h 17m
GMT/BUSD,0,31.06%,55.80,25d 15h 45m
KEY/USDT,0,31.01%,55.82,39d 12h 54m
KP3R/USDT,3,30.29%,28.48,15d 18h 37m
ANC/BTC,1,30.11%,26.52,32d 33m
OG/USDT,0,29.87%,34.83,32d 23h 33m
TRX/BTC,0,29.85%,226.05,61d 20h 1m
SOL/BUSD,16,29.80%,552.42,29d 7h 24m
CTK/USDT,0,29.77%,214.28,39d 15h 57m
ADA/USDT,8,29.75%,575.97,61d 5h 22m
ADA/ETH,0,29.74%,182.10,84d 15h 39m
GMT/BUSD,0,29.69%,12.77,22d 20h 47m
ENS/USDT,1,29.63%,53.34,59d 13h 16m
TRX/BTC,0,29.42%,129.44,65d 2h 15m
DOGE/BTC,0,29.38%,87.81,100d 18h 51m
MATIC/USDT,1,29.36%,162.82,22d 17h 10m
ANC/USDT,2,29.26%,39.50,30d 7h 32m
GMT/BUSD,1,29.20%,13.15,22d 21h 57m
FORTH/USDT,0,29.10%,17479.34,56d 7h 26m
IMX/BTC,0,28.94%,89.53,51d 1h 7m
UNI/BNB,1,28.77%,3462.14,47d 10h 18m
AAVE/BUSD,6,28.75%,105.79,27d 5h 5m
GMT/BUSD,0,28.53%,207.76,75d 5h 32m
GMT/BUSD,0,28.52%,12.53,25d
SHIB/DOGE,0,28.09%,1840.40,62d 3h 16m
DUSK/BTC,0,28.01%,993.32,29d 23h 33m
GMT/BUSD,2,28.00%,17.80,22d 16h 46m
MATIC/USDT,0,27.76%,340.89,27d 19h 9m
DOGE/BTC,3,27.64%,13.75,105d 17h 16m
TRX/BUSD,0,27.46%,942.03,78d 9h 12m
ATOM/USDT,0,27.25%,490.01,29d 1h 35m
ATOM/BTC,0,27.11%,142.43,40d 12h 41m
WAVES/BTC,2,27.09%,43.80,62d 1h 54m
ROSE/BTC,0,27.02%,47.49,60d 14h 47m
SHIB/DOGE,0,26.92%,14.90,96d 16h 52m
MATIC/BTC,0,26.91%,237.07,26d 15h 40m
DEGO/BTC,0,26.70%,131.95,23d 13h 37m
UMA/BTC,0,26.59%,286.36,27d 36m
BNB/ETH,0,26.58%,17.82,166d 10h 34m
LINK/ETH,1,26.34%,147.07,84d 15h 41m
GMT/BUSD,0,26.31%,9.64,22d 19h 18m
SHIB/DOGE,0,26.22%,366.99,62d 10h 54m
SOL/BTC,3,26.06%,2.68,35d 4h 18m
ADA/BTC,0,25.95%,124.16,69d 11h 41m
AVAX/USDT,6,25.88%,232.28,26d 23h 43m
HIGH/BTC,0,25.58%,45.28,41d 23h 19m
UNI/USDT,0,25.47%,20.85,58d 10h 40m
TRX/USDT,0,25.46%,118.55,78d 3h 44m
ADA/BTC,1,25.39%,447.48,60d 23h 10m
XMR/USDT,0,25.32%,900.85,27d 2h 40m
SHIB/DOGE,0,25.28%,30.17,163d 1h 7m
GMT/BTC,0,25.24%,15.20,53d 20h 56m
TRX/BTC,1,25.22%,445.23,58d 19h 37m
OOKI/BUSD,0,25.15%,56.66,27d 17h 4m
RARE/BUSD,0,25.12%,27.35,46d 12h 36m
JASMY/BTC,0,25.12%,159.22,39d 20h 21m
ADA/BTC,0,25.01%,27.25,69d 19h 47m
UNI/BUSD,2,25.01%,89.80,59d 20h 14m
TRX/BTC,0,24.98%,21.76,66d 22h 14m
BEL/BNB,0,24.97%,42.33,43d 18h 31m
SHIB/DOGE,0,24.90%,22.51,162d 8h 31m
THETA/BUSD,4,24.89%,81.74,34d 21h 19m
ENS/BUSD,1,24.89%,23.51,60d 3h 11m
CRV/BUSD,0,24.87%,717.04,25d 18h 49m
XMR/USDT,1,24.77%,852.27,27d 2h 36m
AAVE/ETH,0,24.69%,83.42,49d 9h 48m
GMT/BUSD,0,24.58%,66.25,28d 2h 17m
SHIB/DOGE,0,24.48%,10.12,61d 8h 34m
KEY/ETH,0,24.36%,91.24,31d 7m
MDT/BTC,0,24.32%,9.96,62d 21h 19m
SHIB/DOGE,0,24.24%,7.65,65d 16h 47m
MATIC/USDT,1,24.18%,141.30,11d 21h 51m
ADA/ETH,2,24.16%,15.56,132d 13h 36m
ADA/BTC,1,24.11%,92.63,73d 23h 25m
UNI/USDT,0,24.08%,35.56,33d 13h 24m
SHIB/USDT,1,23.95%,195.11,31d 19h 54m
TRX/BTC,0,23.83%,53.77,71d 2h 11m
RARE/BTC,0,23.81%,51.08,48d 12h 43m
ADA/ETH,0,23.78%,140.29,134d 12h 15m
AVAX/ETH,0,23.64%,151.99,47d 15h 58m
CHZ/BNB,1,23.53%,409.77,62d 18h 19m
SOL/USDT,1,23.44%,83.74,29d 3h 3m
JASMY/ETH,0,23.29%,64.34,37d 19h 7m
SOL/BUSD,2,23.22%,720.26,24d 59m
APE/BUSD,3,23.19%,231.04,24d 8h 16m
ANC/BUSD,0,23.13%,29.17,29d 13h 39m
TRX/USDT,0,23.07%,30.81,81d 21h 4m
KEY/USDT,0,22.91%,20.62,30d 16h 20m
TRX/BTC,1,22.91%,81.98,62d 8h 42m
ADA/BTC,0,22.88%,69.76,133d 18h 11m
AAVE/BTC,0,22.87%,11.21,62d 11h 6m
ICP/USDT,0,22.72%,2046.70,30d 13h 11m
ADA/ETH,0,22.63%,70.39,137d 17h 34m
BNB/ETH,8,22.60%,33755.35,91d 5h 19m
VET/ETH,0,22.53%,55.07,47d 16h 33m
SHIB/DOGE,0,22.40%,12.32,52d 17h 50m
ANC/BUSD,2,22.28%,20.91,50d 11h 40m
DEGO/USDT,0,22.23%,36.81,29d 17h 9m
AR/BTC,0,22.12%,1.95,59d 10h 41m
ALPACA/BTC,1,22.10%,38.41,65d 12h 2m
QI/BTC,0,21.97%,470.80,16d 11h 59m
MATIC/BUSD,6,21.97%,25.14,21d 16h 39m
